serial;ambient_temp_C;humidity;object_temp_C;cooling_state;critical_level;time_min;ambient_slope;ambient_rolling_mean;class
390;-11.19;0.57;-11.19;0.0;0;390;0.0;-11.225999999999999;0
391;-11.19;0.57;-11.19;0.0;0;391;0.0;-11.213999999999999;0
392;-11.25;0.57;-11.25;0.0;0;392;-0.0600000000000005;-11.213999999999999;0
393;-11.25;0.57;-11.25;0.0;0;393;0.0;-11.213999999999999;0
394;-11.25;0.57;-11.25;0.0;0;394;0.0;-11.225999999999999;0
395;-11.25;0.57;-11.25;0.0;0;395;0.0;-11.238;0
396;-11.19;0.57;-11.19;0.0;0;396;0.0600000000000005;-11.238000000000001;0
397;-11.25;0.57;-11.25;0.0;0;397;-0.0600000000000005;-11.238;0
398;-11.19;0.57;-11.19;0.0;0;398;0.0600000000000005;-11.225999999999999;0
399;-11.25;0.57;-11.25;0.0;0;399;-0.0600000000000005;-11.225999999999999;0
400;-11.19;0.57;-11.19;0.0;0;400;0.0600000000000005;-11.213999999999999;0
401;-11.19;0.57;-11.19;0.0;0;401;0.0;-11.213999999999999;0
402;-11.19;0.57;-11.19;0.0;0;402;0.0;-11.202;0
403;-11.19;0.57;-11.19;0.0;0;403;0.0;-11.202;0
404;-11.19;0.57;-11.19;0.0;0;404;0.0;-11.19;0
405;-11.19;0.57;-11.19;0.0;0;405;0.0;-11.19;0
406;-11.25;0.57;-11.25;0.0;0;406;-0.0600000000000005;-11.202000000000002;0
407;-11.19;0.57;-11.19;0.0;0;407;0.0600000000000005;-11.202;0
408;-11.19;0.57;-11.19;0.0;0;408;0.0;-11.202;0
409;-11.19;0.57;-11.19;0.0;0;409;0.0;-11.202;0
410;-11.19;0.57;-11.19;0.0;0;410;0.0;-11.201999999999998;0
411;-11.25;0.57;-11.25;0.0;0;411;-0.0600000000000005;-11.201999999999998;0
412;-11.19;0.57;-11.19;0.0;0;412;0.0600000000000005;-11.202;0
413;-11.19;0.57;-11.19;0.0;0;413;0.0;-11.202;0
414;-11.19;0.57;-11.19;0.0;0;414;0.0;-11.202;0
415;-11.19;0.57;-11.19;0.0;0;415;0.0;-11.201999999999998;0
416;-11.19;0.57;-11.19;0.0;0;416;0.0;-11.19;0
417;-11.25;0.57;-11.25;0.0;0;417;-0.0600000000000005;-11.202;0
418;-11.19;0.57;-11.19;0.0;0;418;0.0600000000000005;-11.202;0
419;-11.19;0.57;-11.19;0.0;0;419;0.0;-11.202;0
420;-11.25;0.56;-11.25;0.0;0;420;-0.0600000000000005;-11.213999999999999;0
421;-11.19;0.56;-11.19;0.0;0;421;0.0600000000000005;-11.213999999999999;0
422;-11.19;0.56;-11.19;0.0;0;422;0.0;-11.202;0
423;-11.19;0.56;-11.19;0.0;0;423;0.0;-11.202;0
424;-11.19;0.56;-11.19;0.0;0;424;0.0;-11.202;0
425;-11.25;0.56;-11.25;0.0;0;425;-0.0600000000000005;-11.202;0
426;-11.19;0.56;-11.19;0.0;0;426;0.0600000000000005;-11.201999999999998;0
427;-11.19;0.56;-11.19;0.0;0;427;0.0;-11.202;0
428;-11.19;0.56;-11.19;0.0;0;428;0.0;-11.202;0
429;-11.19;0.56;-11.19;0.0;0;429;0.0;-11.202;0
430;-11.19;0.56;-11.19;0.0;0;430;0.0;-11.19;0
431;-11.19;0.56;-11.19;0.0;0;431;0.0;-11.19;0
432;-11.19;0.56;-11.19;0.0;0;432;0.0;-11.19;0
433;-11.19;0.56;-11.19;0.0;0;433;0.0;-11.19;0
434;-11.19;0.56;-11.19;0.0;0;434;0.0;-11.19;0
435;-11.19;0.56;-11.19;0.0;0;435;0.0;-11.19;0
436;-11.19;0.56;-11.19;0.0;0;436;0.0;-11.19;0
437;-11.19;0.56;-11.19;0.0;0;437;0.0;-11.19;0
438;-11.19;0.56;-11.19;0.0;0;438;0.0;-11.19;0
439;-11.19;0.56;-11.19;0.0;0;439;0.0;-11.19;0
440;-11.19;0.56;-11.19;0.0;0;440;0.0;-11.19;0
441;-11.19;0.56;-11.19;0.0;0;441;0.0;-11.19;0
442;-11.19;0.56;-11.19;0.0;0;442;0.0;-11.19;0
443;-11.19;0.56;-11.19;0.0;0;443;0.0;-11.19;0
444;-11.19;0.56;-11.19;0.0;0;444;0.0;-11.19;0
445;-11.19;0.56;-11.19;0.0;0;445;0.0;-11.19;0
446;-11.19;0.56;-11.19;0.0;0;446;0.0;-11.19;0
447;-11.19;0.56;-11.19;0.0;0;447;0.0;-11.19;0
448;-11.19;0.56;-11.19;0.0;0;448;0.0;-11.19;0
449;-11.19;0.56;-11.19;0.0;0;449;0.0;-11.19;0
450;-11.19;0.56;-11.19;0.0;0;450;0.0;-11.19;0
451;-11.19;0.56;-11.19;0.0;0;451;0.0;-11.19;0
452;-11.19;0.56;-11.19;0.0;0;452;0.0;-11.19;0
453;-11.19;0.56;-11.19;0.0;0;453;0.0;-11.19;0
454;-11.19;0.56;-11.19;0.0;0;454;0.0;-11.19;0
455;-11.19;0.56;-11.19;0.0;0;455;0.0;-11.19;0
456;-11.19;0.56;-11.19;0.0;0;456;0.0;-11.19;0
457;-11.19;0.56;-11.19;0.0;0;457;0.0;-11.19;0
458;-11.19;0.56;-11.19;0.0;0;458;0.0;-11.19;0
459;-11.19;0.56;-11.19;0.0;0;459;0.0;-11.19;0
460;-11.19;0.56;-11.19;0.0;0;460;0.0;-11.19;0
461;-11.19;0.56;-11.19;0.0;0;461;0.0;-11.19;0
462;-11.19;0.56;-11.19;0.0;0;462;0.0;-11.19;0
463;-11.19;0.56;-11.19;0.0;0;463;0.0;-11.19;0
464;-11.19;0.56;-11.19;0.0;0;464;0.0;-11.19;0
465;-11.19;0.56;-11.19;0.0;0;465;0.0;-11.19;0
466;-11.19;0.56;-11.19;0.0;0;466;0.0;-11.19;0
467;-11.19;0.56;-11.19;0.0;0;467;0.0;-11.19;0
468;-11.19;0.56;-11.19;0.0;0;468;0.0;-11.19;0
469;-11.19;0.56;-11.19;0.0;0;469;0.0;-11.19;0
470;-11.19;0.56;-11.19;0.0;0;470;0.0;-11.19;0
471;-11.19;0.56;-11.19;0.0;0;471;0.0;-11.19;0
472;-11.19;0.56;-11.19;0.0;0;472;0.0;-11.19;0
473;-11.19;0.56;-11.19;0.0;0;473;0.0;-11.19;0
474;-11.19;0.56;-11.19;0.0;0;474;0.0;-11.19;0
475;-11.19;0.56;-11.19;0.0;0;475;0.0;-11.19;0
476;-11.19;0.56;-11.19;0.0;0;476;0.0;-11.19;0
477;-11.19;0.56;-11.19;0.0;0;477;0.0;-11.19;0
478;-11.19;0.56;-11.19;0.0;0;478;0.0;-11.19;0
479;-11.19;0.56;-11.19;0.0;0;479;0.0;-11.19;0
480;-11.19;0.56;-11.19;0.0;0;480;0.0;-11.19;0
481;-11.19;0.56;-11.19;0.0;0;481;0.0;-11.19;0
482;-11.19;0.56;-11.19;0.0;0;482;0.0;-11.19;0
483;-11.19;0.56;-11.19;0.0;0;483;0.0;-11.19;0
484;-11.19;0.56;-11.19;0.0;0;484;0.0;-11.19;0
485;-11.19;0.56;-11.19;0.0;0;485;0.0;-11.19;0
486;-11.19;0.56;-11.19;0.0;0;486;0.0;-11.19;0
487;-11.19;0.56;-11.19;0.0;0;487;0.0;-11.19;0
488;-11.19;0.57;-11.19;0.0;0;488;0.0;-11.19;0
489;-11.19;0.57;-11.19;0.0;0;489;0.0;-11.19;0
490;-11.19;0.57;-11.19;0.0;0;490;0.0;-11.19;0
491;-11.19;0.57;-11.19;0.0;0;491;0.0;-11.19;0
492;-11.19;0.57;-11.19;0.0;0;492;0.0;-11.19;0
493;-11.19;0.57;-11.19;0.0;0;493;0.0;-11.19;0
494;-11.19;0.57;-11.19;0.0;0;494;0.0;-11.19;0
495;-11.19;0.57;-11.19;0.0;0;495;0.0;-11.19;0
496;-11.19;0.57;-11.19;0.0;0;496;0.0;-11.19;0
497;-11.19;0.57;-11.19;0.0;0;497;0.0;-11.19;0
498;-11.19;0.57;-11.19;0.0;0;498;0.0;-11.19;0
499;-11.19;0.57;-11.19;0.0;0;499;0.0;-11.19;0
500;-11.19;0.57;-11.19;0.0;0;500;0.0;-11.19;0
501;-11.19;0.57;-11.19;0.0;0;501;0.0;-11.19;0
502;-11.19;0.57;-11.19;0.0;0;502;0.0;-11.19;0
503;-11.19;0.57;-11.19;0.0;0;503;0.0;-11.19;0
504;-11.19;0.57;-11.19;0.0;0;504;0.0;-11.19;0
505;-11.19;0.57;-11.19;0.0;0;505;0.0;-11.19;0
506;-11.19;0.57;-11.19;0.0;0;506;0.0;-11.19;0
507;-11.19;0.57;-11.19;0.0;0;507;0.0;-11.19;0
508;-11.19;0.57;-11.19;0.0;0;508;0.0;-11.19;0
509;-11.19;0.57;-11.19;0.0;0;509;0.0;-11.19;0
510;-11.19;0.57;-11.19;0.0;0;510;0.0;-11.19;0
511;-11.19;0.57;-11.19;0.0;0;511;0.0;-11.19;0
512;-11.19;0.57;-11.19;0.0;0;512;0.0;-11.19;0
513;-11.19;0.57;-11.19;0.0;0;513;0.0;-11.19;0
514;-11.19;0.57;-11.19;0.0;0;514;0.0;-11.19;0
515;-11.19;0.57;-11.19;0.0;0;515;0.0;-11.19;0
516;-11.19;0.57;-11.19;0.0;0;516;0.0;-11.19;0
517;-11.19;0.57;-11.19;0.0;0;517;0.0;-11.19;0
518;-11.19;0.57;-11.19;0.0;0;518;0.0;-11.19;0
519;-11.19;0.57;-11.19;0.0;0;519;0.0;-11.19;0
520;-11.19;0.57;-11.19;0.0;0;520;0.0;-11.19;0
521;-11.19;0.57;-11.19;0.0;0;521;0.0;-11.19;0
522;-11.19;0.57;-11.19;0.0;0;522;0.0;-11.19;0
523;-11.19;0.57;-11.19;0.0;0;523;0.0;-11.19;0
524;-11.19;0.57;-11.19;0.0;0;524;0.0;-11.19;0
525;-11.19;0.57;-11.19;0.0;0;525;0.0;-11.19;0
526;-11.19;0.57;-11.19;0.0;0;526;0.0;-11.19;0
527;-11.19;0.57;-11.19;0.0;0;527;0.0;-11.19;0
528;-11.19;0.57;-11.19;0.0;0;528;0.0;-11.19;0
529;-11.19;0.57;-11.19;0.0;0;529;0.0;-11.19;0
530;-11.19;0.57;-11.19;0.0;0;530;0.0;-11.19;0
531;-11.19;0.57;-11.19;0.0;0;531;0.0;-11.19;0
532;-11.19;0.57;-11.19;0.0;0;532;0.0;-11.19;0
533;-11.19;0.57;-11.19;0.0;0;533;0.0;-11.19;0
534;-11.19;0.57;-11.19;0.0;0;534;0.0;-11.19;0
535;-11.19;0.57;-11.19;0.0;0;535;0.0;-11.19;0
536;-11.19;0.57;-11.19;0.0;0;536;0.0;-11.19;0
537;-11.19;0.57;-11.19;0.0;0;537;0.0;-11.19;0
538;-11.19;0.57;-11.19;0.0;0;538;0.0;-11.19;0
539;-11.19;0.57;-11.19;0.0;0;539;0.0;-11.19;0
540;-11.19;0.57;-11.19;0.0;0;540;0.0;-11.19;0
541;-11.19;0.57;-11.19;0.0;0;541;0.0;-11.19;0
542;-11.19;0.57;-11.19;0.0;0;542;0.0;-11.19;0
543;-11.19;0.57;-11.19;0.0;0;543;0.0;-11.19;0
544;-11.19;0.57;-11.19;0.0;0;544;0.0;-11.19;0
545;-11.19;0.57;-11.19;0.0;0;545;0.0;-11.19;0
546;-11.19;0.57;-11.19;0.0;0;546;0.0;-11.19;0
547;-11.19;0.57;-11.19;0.0;0;547;0.0;-11.19;0
548;-11.19;0.57;-11.19;0.0;0;548;0.0;-11.19;0
549;-11.19;0.57;-11.19;0.0;0;549;0.0;-11.19;0
550;-11.19;0.57;-11.19;0.0;0;550;0.0;-11.19;0
551;-11.19;0.57;-11.19;0.0;0;551;0.0;-11.19;0
552;-11.19;0.57;-11.19;0.0;0;552;0.0;-11.19;0
553;-11.19;0.57;-11.19;0.0;0;553;0.0;-11.19;0
554;-11.19;0.57;-11.19;0.0;0;554;0.0;-11.19;0
555;-11.19;0.57;-11.19;0.0;0;555;0.0;-11.19;0
556;-11.19;0.57;-11.19;0.0;0;556;0.0;-11.19;0
557;-11.19;0.57;-11.19;0.0;0;557;0.0;-11.19;0
558;-11.19;0.57;-11.19;0.0;0;558;0.0;-11.19;0
559;-11.19;0.57;-11.19;0.0;0;559;0.0;-11.19;0
560;-11.19;0.57;-11.19;0.0;0;560;0.0;-11.19;0
561;-11.19;0.57;-11.19;0.0;0;561;0.0;-11.19;0
562;-11.19;0.57;-11.19;0.0;0;562;0.0;-11.19;0
563;-11.19;0.57;-11.19;0.0;0;563;0.0;-11.19;0
564;-11.19;0.57;-11.19;0.0;0;564;0.0;-11.19;0
565;-11.19;0.57;-11.19;0.0;0;565;0.0;-11.19;0
566;-11.19;0.57;-11.19;0.0;0;566;0.0;-11.19;0
567;-11.19;0.57;-11.19;0.0;0;567;0.0;-11.19;0
568;-11.19;0.57;-11.19;0.0;0;568;0.0;-11.19;0
569;-11.19;0.57;-11.19;0.0;0;569;0.0;-11.19;0
570;-11.19;0.57;-11.19;0.0;0;570;0.0;-11.19;0
571;-11.19;0.57;-11.19;0.0;0;571;0.0;-11.19;0
572;-11.19;0.57;-11.19;0.0;0;572;0.0;-11.19;0
573;-11.19;0.57;-11.19;0.0;0;573;0.0;-11.19;0
574;-11.19;0.57;-11.19;0.0;0;574;0.0;-11.19;0
575;-11.19;0.57;-11.19;0.0;0;575;0.0;-11.19;0
576;-11.19;0.57;-11.19;0.0;0;576;0.0;-11.19;0
577;-11.19;0.57;-11.19;0.0;0;577;0.0;-11.19;0
578;-11.19;0.57;-11.19;0.0;0;578;0.0;-11.19;0
579;-11.19;0.57;-11.19;0.0;0;579;0.0;-11.19;0
580;-11.19;0.57;-11.19;0.0;0;580;0.0;-11.19;0
581;-11.13;0.57;-11.13;0.0;0;581;0.05999999999999872;-11.178;0
582;-11.19;0.57;-11.19;0.0;0;582;-0.05999999999999872;-11.178;0
583;-11.19;0.57;-11.19;0.0;0;583;0.0;-11.178;0
584;-11.19;0.57;-11.19;0.0;0;584;0.0;-11.178;0
585;-11.19;0.58;-11.19;0.0;0;585;0.0;-11.178;0
586;-11.19;0.58;-11.19;0.0;0;586;0.0;-11.19;0
587;-11.19;0.57;-11.19;0.0;0;587;0.0;-11.19;0
588;-11.19;0.58;-11.19;0.0;0;588;0.0;-11.19;0
589;-11.19;0.58;-11.19;0.0;0;589;0.0;-11.19;0
590;-11.19;0.58;-11.19;0.0;0;590;0.0;-11.19;0
591;-11.19;0.58;-11.19;0.0;0;591;0.0;-11.19;0
592;-11.19;0.58;-11.19;0.0;0;592;0.0;-11.19;0
593;-11.19;0.58;-11.19;0.0;0;593;0.0;-11.19;0
594;-11.19;0.58;-11.19;0.0;0;594;0.0;-11.19;0
595;-11.13;0.58;-11.13;0.0;0;595;0.05999999999999872;-11.178;0
596;-11.19;0.58;-11.19;0.0;0;596;-0.05999999999999872;-11.178;0
597;-11.19;0.58;-11.19;0.0;0;597;0.0;-11.178;0
598;-11.19;0.58;-11.19;0.0;0;598;0.0;-11.178;0
599;-11.19;0.58;-11.19;0.0;0;599;0.0;-11.178;0
600;-11.19;0.58;-11.19;0.0;0;600;0.0;-11.19;0
601;-11.19;0.58;-11.19;0.0;0;601;0.0;-11.19;0
602;-11.19;0.58;-11.19;0.0;0;602;0.0;-11.19;0
603;-11.13;0.58;-11.13;0.0;0;603;0.05999999999999872;-11.178;0
604;-11.19;0.58;-11.19;0.0;0;604;-0.05999999999999872;-11.178;0
605;-11.13;0.58;-11.13;0.0;0;605;0.05999999999999872;-11.166;0
606;-11.13;0.58;-11.13;0.0;0;606;0.0;-11.154;0
607;-11.13;0.58;-11.13;0.0;0;607;0.0;-11.142;0
608;-11.19;0.58;-11.19;0.0;0;608;-0.05999999999999872;-11.154;0
609;-11.19;0.58;-11.19;0.0;0;609;0.0;-11.154;0
610;-11.19;0.58;-11.19;0.0;0;610;0.0;-11.166;0
611;-11.19;0.58;-11.19;0.0;0;611;0.0;-11.178;0
612;-11.13;0.58;-11.13;0.0;0;612;0.05999999999999872;-11.178;0
613;-11.13;0.58;-11.13;0.0;0;613;0.0;-11.166;0
614;-11.19;0.58;-11.19;0.0;0;614;-0.05999999999999872;-11.166;0
615;-11.13;0.58;-11.13;0.0;0;615;0.05999999999999872;-11.154;0
616;-11.19;0.58;-11.19;0.0;0;616;-0.05999999999999872;-11.154;0
617;-11.13;0.58;-11.13;0.0;0;617;0.05999999999999872;-11.154;0
618;-11.13;0.58;-11.13;0.0;0;618;0.0;-11.154;0
619;-11.13;0.58;-11.13;0.0;0;619;0.0;-11.142;0
620;-11.19;0.58;-11.19;0.0;0;620;-0.05999999999999872;-11.154;0
621;-11.13;0.58;-11.13;0.0;0;621;0.05999999999999872;-11.142;0
622;-11.19;0.58;-11.19;0.0;0;622;-0.05999999999999872;-11.154;0
623;-11.13;0.58;-11.13;0.0;0;623;0.05999999999999872;-11.154;0
624;-11.19;0.58;-11.19;0.0;0;624;-0.05999999999999872;-11.166;0
625;-11.13;0.58;-11.13;0.0;0;625;0.05999999999999872;-11.154;0
626;-11.19;0.58;-11.19;0.0;0;626;-0.05999999999999872;-11.166;0
627;-11.19;0.58;-11.19;0.0;0;627;0.0;-11.166;0
628;-11.13;0.58;-11.13;0.0;0;628;0.05999999999999872;-11.166;0
629;-11.13;0.58;-11.13;0.0;0;629;0.0;-11.154;0
630;-11.19;0.58;-11.19;0.0;0;630;-0.05999999999999872;-11.166;0
631;-11.13;0.58;-11.13;0.0;0;631;0.05999999999999872;-11.154;0
632;-11.13;0.58;-11.13;0.0;0;632;0.0;-11.142000000000001;0
633;-11.13;0.58;-11.13;0.0;0;633;0.0;-11.142;0
634;-11.13;0.58;-11.13;0.0;0;634;0.0;-11.142;0
635;-11.13;0.58;-11.13;0.0;0;635;0.0;-11.13;0
636;-11.13;0.58;-11.13;0.0;0;636;0.0;-11.13;0
637;-11.13;0.58;-11.13;0.0;0;637;0.0;-11.13;0
638;-11.13;0.58;-11.13;0.0;0;638;0.0;-11.13;0
639;-11.13;0.58;-11.13;0.0;0;639;0.0;-11.13;0
640;-11.13;0.58;-11.13;0.0;0;640;0.0;-11.13;0
641;-11.13;0.58;-11.13;0.0;0;641;0.0;-11.13;0
642;-11.13;0.58;-11.13;0.0;0;642;0.0;-11.13;0
643;-11.13;0.58;-11.13;0.0;0;643;0.0;-11.13;0
644;-11.13;0.59;-11.13;0.0;0;644;0.0;-11.13;0
645;-11.13;0.58;-11.13;0.0;0;645;0.0;-11.13;0
646;-11.13;0.59;-11.13;0.0;0;646;0.0;-11.13;0
647;-11.13;0.58;-11.13;0.0;0;647;0.0;-11.13;0
648;-11.13;0.59;-11.13;0.0;0;648;0.0;-11.13;0
649;-11.13;0.59;-11.13;0.0;0;649;0.0;-11.13;0
650;-11.13;0.59;-11.13;0.0;0;650;0.0;-11.13;0
651;-11.13;0.59;-11.13;0.0;0;651;0.0;-11.13;0
652;-11.13;0.59;-11.13;0.0;0;652;0.0;-11.13;0
653;-11.13;0.59;-11.13;0.0;0;653;0.0;-11.13;0
654;-11.13;0.59;-11.13;0.0;0;654;0.0;-11.13;0
655;-11.13;0.59;-11.13;0.0;0;655;0.0;-11.13;0
656;-11.13;0.59;-11.13;0.0;0;656;0.0;-11.13;0
657;-11.13;0.59;-11.13;0.0;0;657;0.0;-11.13;0
658;-11.13;0.59;-11.13;0.0;0;658;0.0;-11.13;0
659;-11.13;0.59;-11.13;0.0;0;659;0.0;-11.13;0
660;-11.13;0.59;-11.13;0.0;0;660;0.0;-11.13;0
661;-11.13;0.59;-11.13;0.0;0;661;0.0;-11.13;0
662;-11.13;0.59;-11.13;0.0;0;662;0.0;-11.13;0
663;-11.13;0.59;-11.13;0.0;0;663;0.0;-11.13;0
664;-11.13;0.59;-11.13;0.0;0;664;0.0;-11.13;0
665;-11.13;0.59;-11.13;0.0;0;665;0.0;-11.13;0
666;-11.13;0.59;-11.13;0.0;0;666;0.0;-11.13;0
667;-11.13;0.59;-11.13;0.0;0;667;0.0;-11.13;0
668;-11.13;0.59;-11.13;0.0;0;668;0.0;-11.13;0
669;-11.13;0.59;-11.13;0.0;0;669;0.0;-11.13;0
670;-11.13;0.59;-11.13;0.0;0;670;0.0;-11.13;0
671;-11.13;0.59;-11.13;0.0;0;671;0.0;-11.13;0
672;-11.13;0.59;-11.13;0.0;0;672;0.0;-11.13;0
673;-11.13;0.59;-11.13;0.0;0;673;0.0;-11.13;0
674;-11.13;0.59;-11.13;0.0;0;674;0.0;-11.13;0
675;-11.13;0.59;-11.13;0.0;0;675;0.0;-11.13;0
676;-11.13;0.59;-11.13;0.0;0;676;0.0;-11.13;0
677;-11.13;0.59;-11.13;0.0;0;677;0.0;-11.13;0
678;-11.13;0.59;-11.13;0.0;0;678;0.0;-11.13;0
679;-11.13;0.59;-11.13;0.0;0;679;0.0;-11.13;0
680;-11.13;0.59;-11.13;0.0;0;680;0.0;-11.13;0
681;-11.13;0.59;-11.13;0.0;0;681;0.0;-11.13;0
682;-11.13;0.59;-11.13;0.0;0;682;0.0;-11.13;0
683;-11.13;0.59;-11.13;0.0;0;683;0.0;-11.13;0
684;-11.13;0.59;-11.13;0.0;0;684;0.0;-11.13;0
685;-11.13;0.59;-11.13;0.0;0;685;0.0;-11.13;0
686;-11.13;0.59;-11.13;0.0;0;686;0.0;-11.13;0
687;-11.13;0.59;-11.13;0.0;0;687;0.0;-11.13;0
688;-11.13;0.59;-11.13;0.0;0;688;0.0;-11.13;0
689;-11.13;0.59;-11.13;0.0;0;689;0.0;-11.13;0
690;-11.13;0.59;-11.13;0.0;0;690;0.0;-11.13;0
691;-11.13;0.59;-11.13;0.0;0;691;0.0;-11.13;0
692;-11.13;0.59;-11.13;0.0;0;692;0.0;-11.13;0
693;-11.13;0.59;-11.13;0.0;0;693;0.0;-11.13;0
694;-11.13;0.59;-11.13;0.0;0;694;0.0;-11.13;0
695;-11.13;0.59;-11.13;0.0;0;695;0.0;-11.13;0
696;-11.13;0.59;-11.13;0.0;0;696;0.0;-11.13;0
697;-11.13;0.59;-11.13;0.0;0;697;0.0;-11.13;0
698;-11.13;0.59;-11.13;0.0;0;698;0.0;-11.13;0
699;-11.13;0.59;-11.13;0.0;0;699;0.0;-11.13;0
700;-11.13;0.59;-11.13;0.0;0;700;0.0;-11.13;0
701;-11.13;0.59;-11.13;0.0;0;701;0.0;-11.13;0
702;-11.13;0.6;-11.13;0.0;0;702;0.0;-11.13;0
703;-11.13;0.59;-11.13;0.0;0;703;0.0;-11.13;0
704;-11.13;0.59;-11.13;0.0;0;704;0.0;-11.13;0
705;-11.13;0.59;-11.13;0.0;0;705;0.0;-11.13;0
706;-11.13;0.59;-11.13;0.0;0;706;0.0;-11.13;0
707;-11.13;0.59;-11.13;0.0;0;707;0.0;-11.13;0
708;-11.13;0.59;-11.13;0.0;0;708;0.0;-11.13;0
709;-11.13;0.59;-11.13;0.0;0;709;0.0;-11.13;0
710;-11.13;0.59;-11.13;0.0;0;710;0.0;-11.13;0
711;-11.13;0.59;-11.13;0.0;0;711;0.0;-11.13;0
712;-11.13;0.59;-11.13;0.0;0;712;0.0;-11.13;0
713;-11.13;0.59;-11.13;0.0;0;713;0.0;-11.13;0
714;-11.13;0.59;-11.13;0.0;0;714;0.0;-11.13;0
715;-11.13;0.59;-11.13;0.0;0;715;0.0;-11.13;0
716;-11.13;0.59;-11.13;0.0;0;716;0.0;-11.13;0
717;-11.13;0.59;-11.13;0.0;0;717;0.0;-11.13;0
718;-11.13;0.59;-11.13;0.0;0;718;0.0;-11.13;0
719;-11.13;0.59;-11.13;0.0;0;719;0.0;-11.13;0
720;-11.13;0.59;-11.13;0.0;0;720;0.0;-11.13;0
721;-11.13;0.59;-11.13;0.0;0;721;0.0;-11.13;0
722;-11.13;0.59;-11.13;0.0;0;722;0.0;-11.13;0
723;-11.13;0.59;-11.13;0.0;0;723;0.0;-11.13;0
724;-11.13;0.59;-11.13;0.0;0;724;0.0;-11.13;0
725;-11.13;0.59;-11.13;0.0;0;725;0.0;-11.13;0
726;-11.13;0.59;-11.13;0.0;0;726;0.0;-11.13;0
727;-11.13;0.59;-11.13;0.0;0;727;0.0;-11.13;0
728;-11.13;0.59;-11.13;0.0;0;728;0.0;-11.13;0
729;-11.13;0.59;-11.13;0.0;0;729;0.0;-11.13;0
730;-11.13;0.59;-11.13;0.0;0;730;0.0;-11.13;0
731;-11.13;0.59;-11.13;0.0;0;731;0.0;-11.13;0
732;-11.13;0.59;-11.13;0.0;0;732;0.0;-11.13;0
733;-11.13;0.59;-11.13;0.0;0;733;0.0;-11.13;0
734;-11.13;0.59;-11.13;0.0;0;734;0.0;-11.13;0
735;-11.13;0.59;-11.13;0.0;0;735;0.0;-11.13;0
736;-11.13;0.59;-11.13;0.0;0;736;0.0;-11.13;0
737;-11.13;0.59;-11.13;0.0;0;737;0.0;-11.13;0
738;-11.13;0.59;-11.13;0.0;0;738;0.0;-11.13;0
739;-11.13;0.59;-11.13;0.0;0;739;0.0;-11.13;0
740;-11.13;0.59;-11.13;0.0;0;740;0.0;-11.13;0
741;-11.13;0.59;-11.13;0.0;0;741;0.0;-11.13;0
742;-11.13;0.59;-11.13;0.0;0;742;0.0;-11.13;0
743;-11.13;0.59;-11.13;0.0;0;743;0.0;-11.13;0
744;-11.13;0.59;-11.13;0.0;0;744;0.0;-11.13;0
745;-11.13;0.59;-11.13;0.0;0;745;0.0;-11.13;0
746;-11.13;0.59;-11.13;0.0;0;746;0.0;-11.13;0
747;-11.13;0.59;-11.13;0.0;0;747;0.0;-11.13;0
748;-11.13;0.59;-11.13;0.0;0;748;0.0;-11.13;0
749;-11.13;0.59;-11.13;0.0;0;749;0.0;-11.13;0
750;-11.13;0.59;-11.13;0.0;0;750;0.0;-11.13;0
751;-11.13;0.59;-11.13;0.0;0;751;0.0;-11.13;0
752;-11.13;0.59;-11.13;0.0;0;752;0.0;-11.13;0
753;-11.13;0.59;-11.13;0.0;0;753;0.0;-11.13;0
754;-11.13;0.59;-11.13;0.0;0;754;0.0;-11.13;0
755;-11.13;0.59;-11.13;0.0;0;755;0.0;-11.13;0
756;-11.13;0.59;-11.13;0.0;0;756;0.0;-11.13;0
757;-11.13;0.59;-11.13;0.0;0;757;0.0;-11.13;0
758;-11.13;0.59;-11.13;0.0;0;758;0.0;-11.13;0
759;-11.13;0.59;-11.13;0.0;0;759;0.0;-11.13;0
760;-11.13;0.59;-11.13;0.0;0;760;0.0;-11.13;0
761;-11.13;0.6;-11.13;0.0;0;761;0.0;-11.13;0
762;-11.13;0.59;-11.13;0.0;0;762;0.0;-11.13;0
763;-11.13;0.6;-11.13;0.0;0;763;0.0;-11.13;0
764;-11.13;0.59;-11.13;0.0;0;764;0.0;-11.13;0
765;-11.13;0.6;-11.13;0.0;0;765;0.0;-11.13;0
766;-11.13;0.6;-11.13;0.0;0;766;0.0;-11.13;0
767;-11.13;0.6;-11.13;0.0;0;767;0.0;-11.13;0
768;-11.13;0.59;-11.13;0.0;0;768;0.0;-11.13;0
769;-11.13;0.6;-11.13;0.0;0;769;0.0;-11.13;0
770;-11.13;0.6;-11.13;0.0;0;770;0.0;-11.13;0
771;-11.06;0.6;-11.06;0.0;0;771;0.07000000000000028;-11.116000000000001;0
772;-11.13;0.6;-11.13;0.0;0;772;-0.07000000000000028;-11.116;0
773;-11.13;0.6;-11.13;0.0;0;773;0.0;-11.116000000000001;0
774;-11.13;0.6;-11.13;0.0;0;774;0.0;-11.116000000000001;0
775;-11.13;0.6;-11.13;0.0;0;775;0.0;-11.116000000000001;0
776;-11.13;0.6;-11.13;0.0;0;776;0.0;-11.13;0
777;-11.13;0.6;-11.13;0.0;0;777;0.0;-11.13;0
778;-11.13;0.6;-11.13;0.0;0;778;0.0;-11.13;0
